scenario_id,area,layer,cosine_distance,l2_distance,relative_l2,control_norm,partner_norm
scenario_021,employment,6,0.0002201774557446523,0.8165700833431297,0.020991601631210142,38.89984660003551,38.91399423382937
scenario_021,employment,7,0.0002930700217591564,1.0446495917165295,0.02426027556455133,43.06008762913445,42.97929126941148
scenario_021,employment,8,0.0002761386138174782,1.1892644270759793,0.023553796656021957,50.491410979041554,50.396361449361194
scenario_021,employment,9,0.00026743063458023464,1.3109732718042937,0.023173598835963777,56.57184631028291,56.47231455453193
scenario_021,employment,10,0.000349227653535511,1.6473130285237283,0.026431494673784414,62.323869643194456,62.335699451435495
scenario_021,employment,11,0.00047758842210254837,2.0427489502652123,0.0310011411285352,65.89270187815606,66.0242684321637
scenario_021,employment,12,0.0005181830879760208,2.234500689739348,0.032276453836859675,69.23005547739419,69.35905690291031
scenario_021,employment,13,0.0005308774535732752,2.2348518823437553,0.03258035707440235,68.5950702516894,68.5530858627384
scenario_021,employment,14,0.0006264570177789697,2.4787591834449443,0.035540176935091504,69.74526851602356,69.9284636836349
scenario_021,employment,15,0.0006800386879660669,2.9542907257046345,0.03726276881537634,79.28264108182852,79.65493189812975
scenario_021,employment,16,0.0007383168683655628,3.0350081956622046,0.038582853870082784,78.66209705175686,78.88266533907034
scenario_021,employment,17,0.0008836942558778649,3.621748776021939,0.04226500473332632,85.69143192751518,85.99626783640991
scenario_021,employment,18,0.0010915648120108923,4.122631195817952,0.04686412013142109,87.96988366060974,88.20660885994099
scenario_021,employment,19,0.001118056128981637,4.672369073255666,0.04740396138868472,98.5649497717074,98.80005453386788
scenario_021,employment,20,0.0009546381116457558,5.005683281898366,0.04376643482757486,114.37265341851779,114.56899440178195
scenario_021,employment,21,0.0009601588441834341,5.746516854951132,0.04381284962942315,131.1605363165416,131.08868171969206
scenario_021,employment,22,0.0010715211468517172,6.5119079148746435,0.04628534940189157,140.69047763542468,140.63298818195994
scenario_021,employment,23,0.0014954133944078407,8.98405399339904,0.05466821280085819,164.33780314212152,164.06714705069137
scenario_021,employment,24,0.004600757051168802,19.153449437612473,0.09591331011515701,199.69542720000118,197.9058602632064
scenario_021,employment,25,0.00951739352634029,28.634145782544717,0.1376634377292149,208.0010949520839,206.5724071323125
